Voltage,Counter,Ref,Curr_mA 1,Curr_mA 2,Curr_mA 3,Curr_mA 4,Curr_mA 5,Curr_mA 6,Curr_mA 7,Curr_mA 8,Curr_mA 9,Curr_mA 10,Curr_mA 11,Curr_mA 12,Curr_mA 13,Curr_mA 14,Curr_mA 15,Curr_mA 16, Curr_mA 17, Curr_mA 18, Curr_mA 19, Curr_mA 20, Curr_mA 21, Curr_mA 22, Curr_mA 23, Curr_mA 24
1.6805556,1.0,2.0,-18.95918,-5.821392,-3.0237465,-0.6419787,-0.11170014,-0.1234657,-0.02683673,-0.027811823,-0.024338562,-0.024427209,-0.024797902,-0.024717316,-0.024040394,-0.02453197,-0.025096074,-0.025088014,-0.02766677,-0.029802298,-0.031430136,-0.031430136,-0.02545871,-0.025611823,-0.025579588,-0.025208892
1.6550927,1.0,2.0,-18.84101,-5.787791,-3.020042,-0.6415333,-0.110668756,-0.12307902,-0.02671104,-0.027653899,-0.024188695,-0.024245108,-0.024599686,-0.024551334,-0.023890529,-0.024357926,-0.024833383,-0.02473668,-0.023906646,-0.023423128,-0.022939611,-0.022899318,-0.024454629,-0.024180636,-0.02433375,-0.024511041
1.6296296,1.0,2.0,-18.642246,-5.716468,-2.975238,-0.6311434,-0.1093956,-0.12136264,-0.026254945,-0.027197802,-0.023837361,-0.023934064,-0.02426447,-0.024216117,-0.02357143,-0.024006594,-0.024610987,-0.024570694,-0.0281326,-0.030066667,-0.030953115,-0.030783882,-0.024917217,-0.025030036,-0.025013918,-0.02471575
1.6041665,1.0,2.0,-18.356184,-5.652004,-2.9538043,-0.6262401,-0.10804186,-0.11988802,-0.026048666,-0.027023757,-0.023614965,-0.023735845,-0.02405819,-0.024017897,-0.02336515,-0.023776138,-0.024364417,-0.02427577,-0.024372475,-0.024944637,-0.025468444,-0.025428152,-0.024299946,-0.024146833,-0.024211302,-0.02417101
1.5787036,1.0,2.0,-18.224577,-5.6184025,-2.9218946,-0.6191078,-0.10692988,-0.119219266,-0.0258988,-0.026873888,-0.023408689,-0.023473158,-0.023835795,-0.023755208,-0.02310246,-0.023561802,-0.024061436,-0.023948615,-0.024238724,-0.023843853,-0.023054108,-0.022965465,-0.023690738,-0.023497334,-0.023553744,-0.02373103
1.5532408,1.0,2.0,-17.925089,-5.5505095,-2.8521092,-0.6034026,-0.105374694,-0.117341734,-0.025499115,-0.026490323,-0.023081532,-0.023146,-0.023460288,-0.023419993,-0.022775304,-0.023234647,-0.02391157,-0.023871277,-0.027433181,-0.029923292,-0.0316156,-0.031526953,-0.024491789,-0.024217796,-0.02419362,-0.024008272
1.5277779,1.0,2.0,-17.746473,-5.5134788,-2.8065,-0.59421283,-0.104262725,-0.11627004,-0.025381481,-0.026332397,-0.02284302,-0.022988075,-0.023270125,-0.02324595,-0.022601262,-0.023028368,-0.02360859,-0.023495767,-0.022746317,-0.022480384,-0.022238627,-0.022214448,-0.023350714,-0.022988075,-0.023117013,-0.023286246
1.5023148,1.0,2.0,-17.561142,-5.4473,-2.7286558,-0.57782173,-0.10311045,-0.11511777,-0.025030147,-0.025981063,-0.022572272,-0.022677036,-0.023023555,-0.022951026,-0.022306338,-0.022757621,-0.023329783,-0.023233078,-0.025279965,-0.025932712,-0.02576348,-0.025602309,-0.023273373,-0.023136375,-0.023184726,-0.023200843
1.4768519,1.0,2.0,-17.275084,-5.3896947,-2.6580648,-0.5628024,-0.10151496,-0.11315964,-0.024686875,-0.025686143,-0.022293467,-0.022406287,-0.02274475,-0.0226964,-0.022035591,-0.022486875,-0.02308321,-0.023018742,-0.024686875,-0.02657259,-0.02819237,-0.02811984,-0.023292737,-0.02333303,-0.023365265,-0.023075152
1.4513888,1.0,2.0,-17.069607,-5.335518,-2.601979,-0.55189794,-0.10048356,-0.11232972,-0.02451283,-0.025455687,-0.022095246,-0.02220001,-0.02249818,-0.022482062,-0.021845432,-0.022256419,-0.022780228,-0.022683525,-0.022208069,-0.021652024,-0.021047628,-0.020958984,-0.022401474,-0.022095246,-0.022224186,-0.02241759
1.4259257,1.0,2.0,-16.911137,-5.2744827,-2.5209115,-0.5344781,-0.0992507,-0.11085509,-0.024105087,-0.025088234,-0.021784205,-0.021913143,-0.022203255,-0.022162959,-0.021574683,-0.021961495,-0.02255783,-0.022485305,-0.025877979,-0.027860396,-0.028908016,-0.0286582,-0.022831826,-0.022960763,-0.022936588,-0.022614243
1.4004631,1.0,2.0,-16.658655,-5.2151628,-2.4688554,-0.5230594,-0.09773581,-0.109340206,-0.023874635,-0.024833608,-0.021561813,-0.02169881,-0.02198892,-0.021948628,-0.021311998,-0.021739103,-0.022287088,-0.022198444,-0.022246795,-0.022762546,-0.023246065,-0.023197712,-0.022190385,-0.022013096,-0.022150092,-0.0221098
1.375,1.0,2.0,-16.513617,-5.1644154,-2.3998759,-0.50855434,-0.09662382,-0.1083894,-0.023636121,-0.024546742,-0.021299124,-0.021420002,-0.021766525,-0.021710115,-0.02109766,-0.021508649,-0.021976046,-0.021863228,-0.022395097,-0.022008281,-0.021113778,-0.02097678,-0.021581175,-0.02137971,-0.02150059,-0.02166176
1.375,1.0,2.0,-16.433031,-5.1404104,-2.3321836,-0.49243715,-0.09646265,-0.10766412,-0.02346689,-0.024417806,-0.021258831,-0.021387767,-0.021669822,-0.021645643,-0.021000955,-0.021411944,-0.022048574,-0.022008281,-0.02532843,-0.027947476,-0.030228062,-0.030453704,-0.022612676,-0.022878611,-0.022838319,-0.022241982
1.4004631,1.0,2.0,-16.759388,-5.2374525,-2.2996247,-0.4872243,-0.10204716,-0.11183838,-0.02396328,-0.024817491,-0.02169881,-0.021787455,-0.022037273,-0.022021156,-0.021537637,-0.021843866,-0.022303205,-0.02222262,-0.02089295,-0.020385256,-0.019901741,-0.019877564,-0.02198892,-0.021650458,-0.021819688,-0.02198892
1.4259257,1.0,2.0,-16.917852,-5.2710533,-2.2348309,-0.473267,-0.10066096,-0.11093569,-0.024056735,-0.025007648,-0.021961495,-0.02205014,-0.022299957,-0.02228384,-0.021776147,-0.02210655,-0.022549773,-0.022493362,-0.025184939,-0.024975413,-0.02366992,-0.023234757,-0.022420835,-0.022291899,-0.022299957,-0.022356367
1.4513888,1.0,2.0,-17.04946,-5.318372,-2.2240303,-0.423989,-0.100120924,-0.11192678,-0.02433554,-0.02526228,-0.022119422,-0.022248361,-0.022514295,-0.022465944,-0.02190184,-0.022280596,-0.022925284,-0.022917226,-0.02618096,-0.030500377,-0.031217592,-0.031217592,-0.023618324,-0.024440303,-0.024053488,-0.02318316
1.4768519,1.0,2.0,-17.402678,-5.3896947,-2.2325702,-0.66962177,-0.10780068,-0.11541605,-0.024646582,-0.025533028,-0.02256746,-0.022639988,-0.022857571,-0.022857571,-0.022494934,-0.022728633,-0.02314768,-0.023115447,-0.021527901,-0.020713983,-0.020133762,-0.020117646,-0.022930097,-0.023131564,-0.022986507,-0.022889804
1.5023148,1.0,2.0,-17.487272,-5.4147224,-2.3015494,-0.4463121,-0.10294928,-0.114231326,-0.024756156,-0.025682895,-0.022668976,-0.022805972,-0.023063848,-0.023031615,-0.022427218,-0.022854323,-0.02345872,-0.023474837,-0.028463116,-0.031001577,-0.031726852,-0.031726852,-0.02420011,-0.025352493,-0.024764214,-0.023837473
1.5277779,1.0,2.0,-17.733042,-5.48776,-2.2802727,-0.65988195,-0.105632685,-0.116793856,-0.025115548,-0.026001995,-0.022939725,-0.023084778,-0.023358772,-0.023326539,-0.022754377,-0.023141189,-0.023673058,-0.02360053,-0.022480384,-0.022488441,-0.022536792,-0.022528734,-0.023729468,-0.024833499,-0.024164634,-0.023681115
1.5532408,1.0,2.0,-17.958666,-5.5333633,-2.3419993,-0.68587476,-0.10908165,-0.1175432,-0.025257356,-0.02616798,-0.023315232,-0.0233797,-0.023669811,-0.023605341,-0.023162117,-0.023468347,-0.023887394,-0.023830982,-0.02465296,-0.02222732,-0.020825123,-0.020688126,-0.023605341,-0.02420168,-0.023822922,-0.023702044
1.5787036,1.0,2.0,-18.096983,-5.577252,-2.3690739,-0.45313478,-0.10692988,-0.11797018,-0.025503926,-0.026430666,-0.023489274,-0.02356986,-0.023819678,-0.02380356,-0.023247516,-0.02362627,-0.024246784,-0.024238724,-0.023465099,-0.030331032,-0.03249074,-0.03249074,-0.024980117,-0.026543489,-0.025802094,-0.024609422
1.6041665,1.0,2.0,-18.456917,-5.6657205,-2.3373208,-0.6054934,-0.11521401,-0.12238618,-0.025919728,-0.026749764,-0.023897016,-0.023985662,-0.024195185,-0.024187125,-0.023808371,-0.024090424,-0.024501411,-0.024469178,-0.023856724,-0.022559287,-0.021688957,-0.021632547,-0.024445003,-0.025581265,-0.024880165,-0.024420826
1.6296296,1.0,2.0,-18.5348,-5.695893,-2.3821244,-0.5205518,-0.10955677,-0.12047619,-0.025964834,-0.026883516,-0.02403077,-0.02413553,-0.024401464,-0.024393406,-0.023805127,-0.024199998,-0.02472381,-0.024796339,-0.02418388,-0.028342122,-0.029639559,-0.02930916,-0.025142856,-0.026802931,-0.025940659,-0.025038095
1.6550927,1.0,2.0,-18.773853,-5.698632,-2.4059758,-0.5107096,-0.11026583,-0.12215227,-0.02613888,-0.027001152,-0.024196753,-0.02434181,-0.024623862,-0.024583569,-0.023946939,-0.024406279,-0.02505097,-0.02497844,-0.024349868,-0.026517635,-0.028822396,-0.029023862,-0.025453899,-0.027154265,-0.026283935,-0.025260491
1.6805556,1.0,2.0,-19.40912,-5.7871,-2.418545,-0.51492697,-0.118832015,-0.1252789,-0.026304865,-0.027207427,-0.024685083,-0.024749551,-0.024975192,-0.025023544,-0.024604497,-0.024894606,-0.025305595,-0.025208892,-0.024749551,-0.023210358,-0.022114387,-0.022001566,-0.025128307,-0.02620816,-0.025611823,-0.025233068
1.7060187,1.0,2.0,-18.808737,-5.7915535,-2.444814,-0.52000177,-0.11285242,-0.12357037,-0.026486967,-0.027413707,-0.024810776,-0.024843011,-0.02514118,-0.02508477,-0.024488432,-0.024939714,-0.025568284,-0.025568284,-0.024988065,-0.031257663,-0.03376389,-0.03376389,-0.02641444,-0.028251803,-0.027333122,-0.02606792
1.7314816,1.0,2.0,-20.58564,-5.9005966,-2.491229,-0.5302202,-0.11896072,-0.12927575,-0.027047822,-0.02782951,-0.02509764,-0.025210459,-0.025452219,-0.025411926,-0.02492035,-0.02527493,-0.025774563,-0.025742328,-0.025194341,-0.024187017,-0.023542328,-0.02352621,-0.025798738,-0.027233172,-0.026459547,-0.025871268
1.7569447,1.0,2.0,-20.959003,-5.9530587,-2.5320036,-0.54026735,-0.118823625,-0.12792985,-0.027117107,-0.028068023,-0.02540868,-0.02547315,-0.025722966,-0.025690733,-0.025215274,-0.025545679,-0.026061427,-0.026061427,-0.025457032,-0.024973517,-0.023297325,-0.023087801,-0.026456298,-0.027141282,-0.02708487,-0.027374983
1.7824073,1.0,2.0,-19.015514,-6.140973,-2.6009827,-0.55271477,-0.11679272,-0.12932387,-0.028354883,-0.02935415,-0.025518253,-0.025623014,-0.025897007,-0.025864772,-0.025284553,-0.025679424,-0.026638398,-0.026912391,-0.025679424,-0.03231166,-0.034527775,-0.034527775,-0.029636202,-0.030151952,-0.031392977,-0.031529974
1.8078701,1.0,2.0,-24.351637,-6.858699,-2.6691563,-0.5701346,-0.12850177,-0.13805123,-0.030479107,-0.034105483,-0.026030755,-0.02606299,-0.026256397,-0.02629669,-0.025982404,-0.026175812,-0.026594859,-0.026570683,-0.02600658,-0.024684967,-0.023790464,-0.023709878,-0.025853466,-0.027352368,-0.02567618,-0.02480585
1.8333333,1.0,2.0,-19.85626,-5.2977247,-2.7550588,-0.5854969,-0.11909727,-0.12832436,-0.02418209,-0.023738867,-0.026051689,-0.02615645,-0.026406266,-0.026357915,-0.025834106,-0.026220918,-0.027727878,-0.028324215,-0.026228976,-0.031845827,-0.034360114,-0.034223117,-0.034239236,-0.031507365,-0.033417255,-0.034553517
1.8587961,1.0,2.0,-21.236948,-7.0287776,-2.860302,-0.60874635,-0.12190155,-0.13890521,-0.0323261,-0.033921704,-0.026338551,-0.026435254,-0.026709247,-0.026668955,-0.026129026,-0.02658837,-0.027474813,-0.02737811,-0.026362726,-0.026314376,-0.026394961,-0.026394961,-0.02658031,-0.02884478,-0.02743452,-0.026725363
1.8842592,1.0,2.0,-24.256224,-6.455412,-2.96071,-0.63131,-0.1254311,-0.13675347,-0.030807834,-0.032540437,-0.026649592,-0.02677853,-0.027012229,-0.027020287,-0.02648036,-0.02689135,-0.027407102,-0.027181461,-0.02730234,-0.025601974,-0.02434483,-0.024223952,-0.025585856,-0.02793091,-0.026851058,-0.025392449
1.8842592,1.0,2.0,-19.92472,-5.3957906,-3.0324318,-0.643998,-0.122812055,-0.13626994,-0.028358016,-0.0232408,-0.026569007,-0.026681826,-0.026955819,-0.026899409,-0.026351424,-0.026810765,-0.028551424,-0.029228346,-0.032637138,-0.035538238,-0.035546295,-0.035546295,-0.035546295,-0.03251626,-0.034547027,-0.035546295
1.8587961,1.0,2.0,-26.918268,-7.2979693,-3.091584,-0.6572695,-0.124359414,-0.1459162,-0.035291664,-0.035291664,-0.026435254,-0.0265239,-0.026878476,-0.026942946,-0.026257964,-0.026765656,-0.027498992,-0.027208881,-0.02512976,-0.024549542,-0.024235254,-0.024186902,-0.024686538,-0.02785357,-0.02604844,-0.024783239
1.8333333,1.0,2.0,-19.688372,-5.251431,-3.1233373,-0.66299677,-0.119298734,-0.12953316,-0.024198208,-0.023319822,-0.026083922,-0.026188683,-0.026519086,-0.026511028,-0.025842164,-0.026374033,-0.028219454,-0.028775496,-0.03193447,-0.03431176,-0.035037037,-0.03501286,-0.034763042,-0.031821653,-0.033707365,-0.034875862
1.8078701,1.0,2.0,-22.276546,-7.1844726,-3.1687899,-0.6721531,-0.120080516,-0.14264461,-0.034782406,-0.034782406,-0.025942111,-0.026030755,-0.026562624,-0.026756031,-0.02572453,-0.026345043,-0.027279839,-0.02715896,-0.025216836,-0.024934785,-0.024765553,-0.024765553,-0.025224896,-0.028077643,-0.02629669,-0.025305482
1.7824073,1.0,2.0,-19.901964,-5.5340056,-2.866111,-0.67376536,-0.11679272,-0.12662423,-0.025268435,-0.026735103,-0.025614955,-0.025727775,-0.026138764,-0.026171,-0.025340963,-0.025913125,-0.027307263,-0.027420085,-0.02796001,-0.029184919,-0.029749021,-0.029660378,-0.029442795,-0.029338034,-0.030079424,-0.029894076
1.7569447,1.0,2.0,-19.68306,-6.223965,-3.427315,-0.6848079,-0.11572106,-0.13002509,-0.026182309,-0.028148608,-0.02546509,-0.025521502,-0.025972784,-0.025964726,-0.025183039,-0.025771318,-0.027366925,-0.027600622,-0.028761063,-0.029905384,-0.030227728,-0.030026264,-0.030380843,-0.029397693,-0.029446043,-0.030251903
1.7314816,1.0,2.0,-19.571598,-7.037375,-3.39057,-0.69070655,-0.1156164,-0.133023,-0.03401852,-0.03401852,-0.025250755,-0.025315223,-0.02591156,-0.026104964,-0.02504123,-0.025637567,-0.026467605,-0.026177492,-0.023711557,-0.023115223,-0.023010459,-0.02305881,-0.023437567,-0.026459547,-0.025258813,-0.023590678
1.7060187,1.0,2.0,-19.211666,-4.966832,-3.3618836,-0.6904327,-0.11309417,-0.12220041,-0.022103086,-0.021917736,-0.024931654,-0.025036417,-0.025673049,-0.026035685,-0.02473825,-0.025310412,-0.027292829,-0.027824698,-0.03133825,-0.03375583,-0.03376389,-0.03376389,-0.03376389,-0.030282572,-0.031571947,-0.033739716
1.6805556,1.0,2.0,-19.147215,-6.908447,-3.3436732,-0.6934166,-0.11335216,-0.1327734,-0.03350926,-0.03350926,-0.024805963,-0.024910724,-0.02620816,-0.027868234,-0.024741493,-0.025450652,-0.026377391,-0.026167868,-0.023476291,-0.022984717,-0.02283966,-0.022879953,-0.023476291,-0.026699737,-0.025829406,-0.02360523
1.6550927,1.0,2.0,-18.800716,-4.9442086,-3.3085399,-0.68714166,-0.11030612,-0.11933176,-0.022568917,-0.022359394,-0.024406279,-0.024551334,-0.024905913,-0.024011407,-0.02416452,-0.024825325,-0.026694922,-0.026993094,-0.029450968,-0.031505913,-0.032400418,-0.032271482,-0.031191625,-0.028218,-0.027476609,-0.031320564
1.6296296,1.0,2.0,-18.655678,-6.266854,-3.2750182,-0.68120956,-0.10971794,-0.1255934,-0.029615384,-0.0305663,-0.024143588,-0.024248352,-0.02598901,-0.028398532,-0.02413553,-0.024917217,-0.026029304,-0.025948718,-0.024353113,-0.024457874,-0.024401464,-0.024320878,-0.02484469,-0.026649816,-0.025948718,-0.024925275
1.6041665,1.0,2.0,-18.43677,-5.6005654,-3.2302146,-0.69671,-0.109975934,-0.12004919,-0.025702145,-0.026572475,-0.024001779,-0.024082365,-0.026008373,-0.028151963,-0.024082365,-0.024815697,-0.02550068,-0.025371742,-0.023010569,-0.022680169,-0.0229461,-0.023179801,-0.023228152,-0.025532912,-0.025081633,-0.023550496
1.5787036,1.0,2.0,-18.170855,-5.623546,-3.1725173,-0.46119335,-0.106809005,-0.1184537,-0.025165465,-0.026857771,-0.023602095,-0.023722973,-0.024279017,-0.023110518,-0.023473158,-0.02404532,-0.02606803,-0.02652737,-0.030363267,-0.03249074,-0.03249074,-0.03249074,-0.032168396,-0.027792571,-0.027091471,-0.031725172
1.5532408,1.0,2.0,-18.02582,-5.5522237,-3.1132083,-0.68587476,-0.10738935,-0.11826847,-0.025515232,-0.026474206,-0.023476405,-0.023524756,-0.025458822,-0.027876403,-0.023540873,-0.024266148,-0.025072007,-0.02488666,-0.022033913,-0.021502046,-0.021316698,-0.021373108,-0.022009738,-0.024910836,-0.024435379,-0.02222732
1.5277779,1.0,2.0,-17.78005,-5.498048,-3.0748515,-0.45584482,-0.10434331,-0.11622975,-0.025212253,-0.026138993,-0.023084778,-0.023181481,-0.023721408,-0.022488441,-0.022923607,-0.02348771,-0.025582947,-0.025937526,-0.029056208,-0.031634964,-0.031981483,-0.031981483,-0.031127268,-0.027396135,-0.027178552,-0.031030567
1.5023148,1.0,2.0,-17.53428,-5.4627314,-3.0155423,-0.6750394,-0.10302986,-0.115158066,-0.02514297,-0.026150294,-0.02282209,-0.022918792,-0.023837473,-0.024127584,-0.022717329,-0.023402309,-0.024594985,-0.02427264,-0.021992054,-0.021661649,-0.021524653,-0.021532713,-0.022193518,-0.024756156,-0.024240403,-0.022338571
1.4768519,1.0,2.0,-17.3691,-5.399982,-2.9860501,-0.5115359,-0.10179701,-0.11420727,-0.024904456,-0.025815079,-0.022527168,-0.022631928,-0.02344585,-0.023607021,-0.022374053,-0.02303486,-0.02477552,-0.024912514,-0.026250245,-0.027757203,-0.028603358,-0.028490538,-0.027958669,-0.026024604,-0.026234126,-0.028168194
1.4513888,1.0,2.0,-17.103184,-5.333803,-2.9299643,-0.66351825,-0.10032239,-0.11196707,-0.024504771,-0.025471805,-0.022216126,-0.022328947,-0.022997811,-0.023086457,-0.022046896,-0.022699643,-0.024295246,-0.024311366,-0.024279129,-0.02509305,-0.02549598,-0.025278397,-0.02539122,-0.024883525,-0.02498023,-0.025487922
1.4259257,1.0,2.0,-16.931284,-5.3104887,-2.9077246,-0.6502135,-0.09917011,-0.11182213,-0.024516074,-0.025394464,-0.021985672,-0.02210655,-0.022727063,-0.022775417,-0.02180838,-0.022420835,-0.02372633,-0.023540983,-0.022420835,-0.022614243,-0.022799592,-0.02281571,-0.023049407,-0.023750506,-0.023863327,-0.023242814
1.4004631,1.0,2.0,-16.678802,-5.199732,-2.8339105,-0.62764984,-0.097695515,-0.10877611,-0.023681229,-0.024680495,-0.021602105,-0.021682695,-0.02221456,-0.022206502,-0.021400642,-0.022005038,-0.023769872,-0.023842402,-0.025413828,-0.026936905,-0.027613828,-0.027355952,-0.026840203,-0.024374269,-0.024325917,-0.026896613
1.375,1.0,2.0,-16.493471,-5.1969924,-2.7963593,-0.6134878,-0.09662382,-0.10871174,-0.023893995,-0.024836855,-0.021411944,-0.021548942,-0.022048574,-0.022048574,-0.021250773,-0.021814875,-0.022999492,-0.022685206,-0.021073485,-0.020936487,-0.02092037,-0.020880077,-0.021331359,-0.022451505,-0.02259656,-0.021476414
1.375,1.0,2.0,-16.513617,-5.1506987,-2.734308,-0.5968561,-0.096825294,-0.10879233,-0.023563595,-0.024482274,-0.021363592,-0.021460297,-0.021879343,-0.021855168,-0.021178246,-0.021693997,-0.023104252,-0.02307202,-0.023603888,-0.02450645,-0.025078611,-0.024998026,-0.024595097,-0.022991434,-0.023080077,-0.024724033
1.4004631,1.0,2.0,-16.678802,-5.218592,-2.7186723,-0.58924294,-0.09745376,-0.10869552,-0.023826284,-0.024817491,-0.021602105,-0.021682695,-0.022077566,-0.022053389,-0.021392584,-0.021924453,-0.023189655,-0.023101008,-0.023052657,-0.023632877,-0.023898812,-0.023689287,-0.023713462,-0.022843132,-0.022915661,-0.02372958
1.4259257,1.0,2.0,-16.958145,-5.2899137,-2.6973948,-0.5812866,-0.09917011,-0.11166096,-0.024371019,-0.025225231,-0.02186479,-0.022009848,-0.022412777,-0.022372484,-0.021679444,-0.022195196,-0.023250872,-0.023001056,-0.02228384,-0.022436952,-0.022622302,-0.022590067,-0.02268677,-0.02256589,-0.02268677,-0.022839885
1.4513888,1.0,2.0,-17.076323,-5.256646,-2.6406603,-0.56664354,-0.10016122,-0.11047623,-0.023900375,-0.024939936,-0.02201466,-0.022103304,-0.02241759,-0.022328947,-0.02179708,-0.02231283,-0.023852024,-0.024005137,-0.026164845,-0.027913563,-0.028711364,-0.028461548,-0.02758316,-0.024029313,-0.024005137,-0.027558984
1.4768519,1.0,2.0,-17.322092,-5.396553,-2.6427534,-0.56365967,-0.101756714,-0.113482,-0.02476746,-0.02570226,-0.022365995,-0.022494934,-0.022833396,-0.02280116,-0.022172589,-0.02268028,-0.023639254,-0.02338944,-0.022116179,-0.022003358,-0.021979181,-0.021922773,-0.022261234,-0.02275281,-0.022922039,-0.022374053
1.5023148,1.0,2.0,-17.574574,-5.387289,-2.6037474,-0.5546747,-0.10315074,-0.114956595,-0.024691686,-0.025570076,-0.022588389,-0.022701211,-0.023015494,-0.022959085,-0.022370806,-0.022838207,-0.02397447,-0.023910003,-0.02443381,-0.02514297,-0.025602309,-0.025505604,-0.025231615,-0.023531247,-0.02363601,-0.025433078
1.5277779,1.0,2.0,-17.699465,-5.453468,-2.591335,-0.5506621,-0.10394038,-0.114376284,-0.024857674,-0.025824707,-0.022818845,-0.02290749,-0.023197599,-0.023141189,-0.022577085,-0.023044486,-0.024156576,-0.024084046,-0.024551446,-0.02527672,-0.025615182,-0.025413718,-0.025123606,-0.023737526,-0.023793936,-0.02505108
1.5532408,1.0,2.0,-18.092974,-5.535078,-2.5829518,-0.54784966,-0.10819521,-0.14486188,-0.025700578,-0.026232447,-0.023178235,-0.023226587,-0.023581166,-0.023540873,-0.022928419,-0.023371642,-0.02401633,-0.023758454,-0.022187028,-0.021735745,-0.021639042,-0.02165516,-0.022187028,-0.022976771,-0.023121824,-0.022501312
1.5787036,1.0,2.0,-18.063406,-5.5995417,-2.5342755,-0.5378359,-0.10519729,-0.10310205,-0.02527023,-0.02664825,-0.02327975,-0.023424806,-0.023666563,-0.023650445,-0.023062168,-0.023513451,-0.025076821,-0.025544219,-0.029670227,-0.03214422,-0.03249074,-0.03249074,-0.03110466,-0.025818212,-0.025737626,-0.03081455
1.6041665,1.0,2.0,-18.960579,-5.8989053,-2.5363684,-0.5365666,-0.11904186,-0.16026165,-0.028764417,-0.028031083,-0.023776138,-0.023840606,-0.024066247,-0.024090424,-0.023663316,-0.024050131,-0.02475123,-0.024565883,-0.0229461,-0.022575404,-0.022438407,-0.022438407,-0.02300251,-0.024025954,-0.024154892,-0.023099216
1.6296296,1.0,2.0,-18.763124,-5.79191,-2.4917216,-0.52672434,-0.12325641,-0.15420146,-0.026416115,-0.027415385,-0.024159705,-0.024199998,-0.024385348,-0.024393406,-0.024054945,-0.02436923,-0.025295971,-0.025432967,-0.02604542,-0.026810989,-0.027197802,-0.027141392,-0.027246153,-0.025150914,-0.025150914,-0.027705492
1.6550927,1.0,2.0,-18.760424,-6.142712,-2.4494925,-0.5208257,-0.10623653,-0.10676034,-0.02770225,-0.029733019,-0.024196753,-0.024293458,-0.024559394,-0.024511041,-0.023954997,-0.024438512,-0.025816536,-0.026001882,-0.028250234,-0.03001507,-0.030780638,-0.030546937,-0.02925756,-0.026606278,-0.026219465,-0.02856452
